team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
S.J,2013,S.J,2013020352,S.J,N.J,HOME,20131123,Team Level,all,0.5902,0.5588,0.6029,3600.0,28.406,1.783,1.838,6.945,0.914,17.107,12.412,1.695,1.786,1.698,30.0,11.0,16.0,57.0,2.0,1.0,0.0,5.0,1.0,13.0,19.0,28.0,39.0,1.0,2.0,25.0,21.0,4.0,27.0,34.0,6.0,1.0,0.831,0.738,0.215,2.0,0.0,0.0,58.708,41.0,42.176,16.0,0.382,0.215,0.215,1.951,1.953,1.888,17.402,1.238,1.128,4.374,0.614,11.501,8.145,1.231,1.237,1.23,19.0,8.0,18.0,45.0,1.0,0.0,0.0,6.0,0.0,14.0,6.0,18.0,26.0,2.0,4.0,27.0,22.0,9.0,17.0,24.0,2.0,1.0,0.613,0.234,0.39,0.0,0.0,1.0,43.484,27.0,26.273,10.0,0.254,0.0,0.0,1.491,1.49,1.481
S.J,2013,S.J,2013020352,S.J,N.J,HOME,20131123,Team Level,5on5,0.6468,0.5747,0.614,3035.0,23.747,1.218,1.387,6.053,0.776,14.713,10.853,1.215,1.221,1.218,26.0,9.0,15.0,50.0,2.0,0.0,0.0,5.0,1.0,11.0,16.0,24.0,33.0,1.0,2.0,19.0,21.0,4.0,24.0,31.0,4.0,0.0,0.747,0.471,0.0,2.0,0.0,0.0,51.708,35.0,36.176,16.0,0.278,0.0,0.0,1.496,1.498,1.494,14.019,0.665,0.864,3.686,0.489,9.145,7.151,0.664,0.664,0.663,15.0,7.0,15.0,37.0,0.0,0.0,0.0,5.0,0.0,12.0,5.0,15.0,22.0,2.0,4.0,24.0,19.0,8.0,15.0,21.0,1.0,0.0,0.559,0.106,0.0,0.0,0.0,0.0,35.484,22.0,21.273,9.0,0.172,0.0,0.0,0.837,0.836,0.834
S.J,2013,S.J,2013020352,S.J,N.J,HOME,20131123,Team Level,4on5,0.0425,0.25,0.25,119.0,0.744,0.018,0.018,0.102,0.021,0.234,0.607,0.018,0.018,0.018,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.004,0.0,0.0,0.022,0.022,0.022,1.858,0.406,0.147,0.319,0.064,1.368,0.696,0.406,0.406,0.406,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.016,0.0,0.39,0.0,0.0,1.0,3.0,3.0,3.0,1.0,0.041,0.0,0.0,0.448,0.448,0.447
S.J,2013,S.J,2013020352,S.J,N.J,HOME,20131123,Team Level,5on4,1.0,0.8571,1.0,360.0,3.915,0.547,0.434,0.79,0.118,2.16,0.952,0.462,0.547,0.462,3.0,2.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,0.0,0.0,3.0,0.0,0.0,3.0,2.0,2.0,1.0,0.066,0.267,0.215,0.0,0.0,0.0,6.0,5.0,5.0,0.0,0.1,0.215,0.215,0.433,0.433,0.372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S.J,2013,S.J,2013020377,S.J,L.A,HOME,20131127,Team Level,other,0.5566,0.4,0.5,123.0,3.785,0.423,0.269,0.783,0.105,1.618,1.803,0.423,0.423,0.423,4.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,5.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,2.0,0.0,0.087,0.335,0.0,0.0,0.0,0.0,6.0,5.0,5.0,0.0,0.065,0.0,0.0,0.488,0.488,0.488,3.755,0.337,0.192,0.819,0.103,1.645,1.905,0.332,0.337,0.332,4.0,1.0,4.0,9.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,5.0,1.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,0.0,0.157,0.18,0.0,0.0,0.0,0.0,9.0,5.0,5.0,2.0,0.049,0.0,0.0,0.386,0.386,0.38
S.J,2013,S.J,2013020377,S.J,L.A,HOME,20131127,Team Level,all,0.6488,0.5166,0.5487,3900.0,44.06,3.569,3.056,9.579,1.301,24.201,20.294,3.441,3.424,3.304,40.0,22.0,16.0,78.0,2.0,0.0,0.0,11.0,2.0,20.0,27.0,38.0,60.0,4.0,10.0,33.0,30.0,10.0,9.0,48.0,13.0,1.0,1.645,1.666,0.258,2.0,0.0,0.0,75.169,62.0,59.978,6.0,0.66,0.0,0.0,4.229,4.057,3.913,34.794,1.932,2.326,7.662,1.088,21.2,16.791,1.896,1.996,1.959,40.0,11.0,22.0,73.0,2.0,0.0,0.0,8.0,2.0,20.0,19.0,38.0,49.0,4.0,8.0,26.0,20.0,10.0,10.0,45.0,6.0,0.0,1.158,0.774,0.0,1.0,1.0,0.0,74.818,51.0,52.106,5.0,0.495,0.0,0.0,2.427,2.506,2.46
S.J,2013,S.J,2013020377,S.J,L.A,HOME,20131127,Team Level,5on5,0.643,0.5769,0.5823,2977.0,32.541,2.296,2.206,7.234,0.928,18.216,15.119,2.187,2.151,2.05,32.0,14.0,14.0,60.0,2.0,0.0,0.0,10.0,1.0,16.0,17.0,30.0,44.0,4.0,10.0,18.0,29.0,7.0,8.0,36.0,9.0,1.0,1.049,0.989,0.258,2.0,0.0,0.0,57.169,46.0,43.978,6.0,0.455,0.0,0.0,2.752,2.58,2.456,22.635,1.275,1.437,5.198,0.709,13.579,10.802,1.269,1.339,1.333,25.0,8.0,11.0,44.0,2.0,0.0,0.0,5.0,0.0,13.0,13.0,23.0,31.0,3.0,6.0,21.0,20.0,8.0,8.0,28.0,5.0,0.0,0.681,0.594,0.0,1.0,1.0,0.0,45.818,33.0,34.106,3.0,0.291,0.0,0.0,1.565,1.644,1.636
S.J,2013,S.J,2013020377,S.J,L.A,HOME,20131127,Team Level,4on5,0.3912,0.1364,0.2,480.0,2.178,0.205,0.115,0.313,0.07,0.718,1.579,0.205,0.205,0.205,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,7.0,0.0,1.0,0.0,3.0,0.0,0.0,0.205,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.025,0.0,0.0,0.23,0.23,0.23,8.104,0.319,0.688,1.636,0.267,5.966,3.124,0.293,0.319,0.293,10.0,2.0,7.0,19.0,0.0,0.0,0.0,2.0,1.0,6.0,3.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.319,0.0,0.0,0.0,0.0,0.0,19.0,12.0,12.0,0.0,0.154,0.0,0.0,0.473,0.473,0.441
S.J,2013,S.J,2013020377,S.J,L.A,HOME,20131127,Team Level,5on4,0.9985,0.9,0.8889,320.0,5.556,0.645,0.466,1.249,0.198,3.65,1.792,0.627,0.645,0.627,2.0,6.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,2.0,8.0,0.0,0.0,4.0,1.0,1.0,1.0,6.0,2.0,0.0,0.304,0.342,0.0,0.0,0.0,0.0,9.0,8.0,8.0,0.0,0.114,0.0,0.0,0.76,0.76,0.739,0.3,0.001,0.01,0.01,0.01,0.01,0.959,0.001,0.001,0.001,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.002,0.0,0.0,0.003,0.003,0.003
S.J,2013,S.J,2013020385,S.J,STL,HOME,20131129,Team Level,other,0.8302,0.6667,0.6,260.0,5.165,1.74,0.429,0.904,0.135,1.704,1.089,1.64,1.74,1.64,6.0,0.0,2.0,8.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,5.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,0.057,0.156,1.527,0.0,0.0,1.0,8.0,6.0,6.0,0.0,0.105,0.251,0.251,1.594,1.594,1.577,3.141,0.356,0.137,0.837,0.111,1.127,1.433,0.356,0.356,0.356,2.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,3.0,2.0,2.0,0.0,0.084,0.272,0.0,0.0,2.0,0.0,4.0,4.0,4.0,2.0,0.035,0.0,0.0,0.391,0.391,0.391
S.J,2013,S.J,2013020385,S.J,STL,HOME,20131129,Team Level,all,0.5909,0.4919,0.5385,3600.0,31.221,4.481,2.226,6.22,0.979,16.377,11.717,4.343,4.523,4.384,32.0,10.0,19.0,61.0,6.0,1.0,0.0,7.0,1.0,13.0,14.0,26.0,36.0,7.0,14.0,26.0,21.0,6.0,18.0,27.0,9.0,6.0,1.14,1.004,2.336,1.0,3.0,2.0,65.092,42.0,43.284,8.0,0.492,0.251,0.251,4.722,4.771,4.707,25.801,3.102,1.661,5.701,0.847,14.199,10.49,3.066,3.062,3.026,24.0,12.0,27.0,63.0,3.0,0.0,0.0,9.0,2.0,10.0,12.0,21.0,33.0,7.0,14.0,33.0,25.0,4.0,13.0,28.0,4.0,4.0,0.567,0.535,2.0,0.0,2.0,1.0,59.833,36.0,35.04,6.0,0.378,0.0,0.436,3.044,3.013,2.989
S.J,2013,S.J,2013020385,S.J,STL,HOME,20131129,Team Level,5on5,0.5808,0.5263,0.5532,2245.0,18.785,1.963,1.292,4.063,0.629,10.584,7.469,1.928,2.005,1.97,19.0,7.0,14.0,40.0,3.0,0.0,0.0,6.0,1.0,8.0,8.0,16.0,23.0,5.0,10.0,20.0,15.0,2.0,10.0,19.0,4.0,3.0,0.786,0.367,0.81,1.0,1.0,1.0,44.092,26.0,27.284,7.0,0.267,0.0,0.0,2.23,2.278,2.236,15.084,1.417,0.998,3.483,0.506,8.45,6.146,1.397,1.377,1.357,12.0,9.0,15.0,36.0,0.0,0.0,0.0,8.0,1.0,5.0,7.0,12.0,21.0,5.0,10.0,18.0,23.0,2.0,8.0,17.0,2.0,2.0,0.407,0.263,0.747,0.0,0.0,0.0,32.833,21.0,20.04,3.0,0.201,0.0,0.436,1.183,1.152,1.149
S.J,2013,S.J,2013020385,S.J,STL,HOME,20131129,Team Level,4on5,0.0892,0.087,0.1667,587.0,1.349,0.129,0.088,0.157,0.037,0.529,1.06,0.129,0.129,0.129,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,5.0,3.0,1.0,2.0,0.0,0.0,0.129,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.018,0.0,0.0,0.147,0.147,0.147,6.862,1.317,0.502,1.314,0.215,4.379,2.274,1.301,1.317,1.301,9.0,1.0,11.0,21.0,1.0,0.0,0.0,1.0,0.0,5.0,3.0,8.0,9.0,2.0,4.0,5.0,1.0,0.0,1.0,8.0,0.0,2.0,0.063,0.0,1.253,0.0,0.0,1.0,21.0,10.0,10.0,0.0,0.137,0.0,0.0,1.453,1.453,1.432
S.J,2013,S.J,2013020385,S.J,STL,HOME,20131129,Team Level,5on4,0.9819,0.8462,0.8889,508.0,5.921,0.65,0.417,1.096,0.178,3.56,2.099,0.645,0.65,0.645,6.0,2.0,3.0,11.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,4.0,6.0,2.0,4.0,4.0,0.0,0.0,7.0,4.0,4.0,0.0,0.168,0.482,0.0,0.0,2.0,0.0,11.0,8.0,8.0,0.0,0.101,0.0,0.0,0.751,0.751,0.746,0.714,0.012,0.025,0.068,0.015,0.243,0.637,0.012,0.012,0.012,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.005,0.0,0.0,0.018,0.018,0.018
S.J,2013,S.J,2013020402,S.J,ANA,HOME,20131130,Team Level,other,0.5765,0.6,0.5,28.0,2.078,0.196,0.143,0.38,0.064,1.202,1.014,0.196,0.196,0.196,2.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,3.0,2.0,1.0,0.0,0.101,0.095,0.0,0.0,0.0,0.0,6.0,3.0,3.0,3.0,0.037,0.0,0.0,0.234,0.234,0.234,2.376,0.144,0.219,0.411,0.079,1.206,0.941,0.144,0.144,0.144,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.05,0.094,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0.075,0.0,0.0,0.22,0.22,0.22
S.J,2013,S.J,2013020402,S.J,ANA,HOME,20131130,Team Level,all,0.569,0.5725,0.5474,3900.0,35.889,3.827,2.89,7.56,1.267,21.804,14.651,3.353,3.79,3.316,35.0,17.0,27.0,79.0,3.0,3.0,0.0,8.0,1.0,24.0,13.0,32.0,49.0,6.0,15.0,48.0,21.0,5.0,15.0,31.0,18.0,3.0,1.158,1.99,0.679,1.0,2.0,0.0,78.86,52.0,51.71,8.0,0.66,0.471,0.471,4.016,3.972,3.511,31.359,2.899,1.905,7.491,0.996,16.479,13.23,2.41,2.947,2.458,31.0,12.0,16.0,59.0,3.0,1.0,0.0,17.0,1.0,9.0,12.0,28.0,40.0,8.0,19.0,32.0,17.0,9.0,19.0,36.0,4.0,3.0,0.81,0.466,1.622,2.0,0.0,1.0,59.612,43.0,43.383,12.0,0.445,0.825,0.825,2.518,2.575,2.561
S.J,2013,S.J,2013020402,S.J,ANA,HOME,20131130,Team Level,5on5,0.5127,0.4731,0.4286,3000.0,17.889,1.376,1.267,3.769,0.62,11.873,8.094,1.351,1.339,1.314,18.0,9.0,17.0,44.0,2.0,0.0,0.0,4.0,0.0,13.0,8.0,16.0,25.0,5.0,13.0,36.0,21.0,1.0,11.0,20.0,7.0,0.0,0.692,0.684,0.0,1.0,1.0,0.0,43.86,27.0,26.71,5.0,0.259,0.0,0.0,1.635,1.591,1.561,25.779,1.308,1.427,6.695,0.839,14.259,11.471,1.303,1.356,1.351,27.0,9.0,13.0,49.0,3.0,0.0,0.0,15.0,1.0,7.0,10.0,24.0,33.0,7.0,17.0,23.0,15.0,6.0,14.0,32.0,3.0,1.0,0.725,0.372,0.211,2.0,0.0,1.0,49.612,36.0,36.383,8.0,0.288,0.0,0.0,1.596,1.653,1.645
S.J,2013,S.J,2013020402,S.J,ANA,HOME,20131130,Team Level,4on5,0.109,0.3333,0.4286,272.0,2.119,0.177,0.112,0.425,0.066,0.687,1.534,0.177,0.177,0.177,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,1.0,0.0,0.038,0.139,0.0,0.0,1.0,0.0,3.0,3.0,3.0,0.0,0.027,0.0,0.0,0.204,0.204,0.204,3.204,1.447,0.258,0.385,0.078,1.014,0.818,0.963,1.447,0.963,2.0,2.0,2.0,6.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,2.0,0.035,0.0,1.411,0.0,0.0,0.0,6.0,4.0,4.0,2.0,0.081,0.825,0.825,0.703,0.703,0.697
S.J,2013,S.J,2013020402,S.J,ANA,HOME,20131130,Team Level,5on4,1.0,1.0,1.0,600.0,13.803,2.078,1.368,2.986,0.516,8.043,4.009,1.629,2.078,1.629,12.0,7.0,7.0,26.0,0.0,3.0,0.0,4.0,1.0,10.0,1.0,12.0,19.0,0.0,0.0,6.0,0.0,3.0,1.0,7.0,9.0,3.0,0.327,1.072,0.679,0.0,0.0,0.0,26.0,19.0,19.0,0.0,0.337,0.471,0.471,1.944,1.944,1.512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
S.J,2013,S.J,2013020410,S.J,TOR,AWAY,20131203,Team Level,other,1.0,1.0,1.0,73.0,2.374,1.474,0.12,0.136,0.051,0.868,0.351,1.474,1.474,1.474,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.123,1.351,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0.05,0.0,0.0,1.524,1.524,1.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
S.J,2013,S.J,2013020410,S.J,TOR,AWAY,20131203,Team Level,all,0.6619,0.6418,0.6321,3600.0,49.078,6.168,3.435,10.65,1.761,26.773,18.213,5.832,6.545,6.184,41.0,26.0,19.0,86.0,4.0,2.0,0.0,5.0,3.0,30.0,23.0,37.0,63.0,4.0,11.0,32.0,19.0,9.0,7.0,43.0,16.0,8.0,1.157,1.944,3.067,1.0,0.0,3.0,92.037,67.0,71.412,5.0,0.759,0.69,0.69,6.237,6.629,6.358,28.647,3.151,2.153,5.989,0.933,16.061,10.714,2.943,3.013,2.808,30.0,9.0,9.0,48.0,2.0,3.0,1.0,8.0,0.0,14.0,12.0,28.0,37.0,5.0,13.0,35.0,56.0,3.0,17.0,22.0,15.0,2.0,0.835,1.74,0.576,0.0,1.0,1.0,45.223,39.0,36.903,12.0,0.475,0.578,0.578,3.048,2.901,2.814
S.J,2013,S.J,2013020410,S.J,TOR,AWAY,20131203,Team Level,5on5,0.7177,0.6698,0.6667,2899.0,39.774,4.566,2.8,9.12,1.449,21.474,14.59,4.232,4.944,4.584,33.0,21.0,17.0,71.0,2.0,2.0,0.0,5.0,3.0,26.0,16.0,31.0,52.0,4.0,11.0,28.0,19.0,8.0,6.0,33.0,15.0,6.0,1.03,1.821,1.716,1.0,0.0,1.0,77.037,54.0,58.412,4.0,0.589,0.69,0.69,4.465,4.857,4.592,19.994,1.796,1.412,4.246,0.599,10.949,7.999,1.751,1.657,1.616,19.0,8.0,8.0,35.0,0.0,1.0,0.0,5.0,0.0,12.0,9.0,19.0,27.0,4.0,11.0,27.0,47.0,3.0,10.0,20.0,6.0,1.0,0.752,0.743,0.301,0.0,0.0,0.0,32.223,27.0,24.903,8.0,0.291,0.176,0.176,1.912,1.765,1.745
S.J,2013,S.J,2013020410,S.J,TOR,AWAY,20131203,Team Level,4on5,0.0342,0.1333,0.1429,269.0,1.5,0.048,0.037,0.137,0.049,0.469,1.26,0.048,0.048,0.048,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.009,0.0,0.0,0.056,0.056,0.056,8.653,1.355,0.74,1.743,0.334,5.112,2.715,1.192,1.355,1.192,11.0,1.0,1.0,13.0,2.0,2.0,1.0,3.0,0.0,2.0,3.0,9.0,10.0,0.0,0.0,6.0,3.0,0.0,2.0,2.0,9.0,1.0,0.083,0.997,0.275,0.0,1.0,1.0,13.0,12.0,12.0,1.0,0.183,0.402,0.402,1.136,1.136,1.07
S.J,2013,S.J,2013020410,S.J,TOR,AWAY,20131203,Team Level,5on4,1.0,1.0,1.0,359.0,5.43,0.08,0.478,1.256,0.212,3.962,2.011,0.077,0.08,0.077,4.0,4.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,8.0,0.0,0.0,3.0,0.0,1.0,0.0,8.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,10.0,8.0,8.0,0.0,0.112,0.0,0.0,0.191,0.191,0.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
S.J,2013,S.J,2013020424,S.J,PIT,AWAY,20131205,Team Level,other,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S.J,2013,S.J,2013020424,S.J,PIT,AWAY,20131205,Team Level,all,0.5749,0.5906,0.6087,3600.0,42.295,3.086,3.287,10.224,1.459,22.162,15.782,2.989,3.054,2.959,45.0,11.0,19.0,75.0,1.0,10.0,1.0,7.0,1.0,20.0,17.0,44.0,55.0,2.0,4.0,24.0,26.0,1.0,1.0,47.0,4.0,5.0,1.258,0.461,1.367,0.0,0.0,1.0,71.673,56.0,54.893,0.0,0.726,1.508,1.508,2.305,2.285,2.211,25.837,2.282,1.771,5.858,0.823,15.085,10.181,2.037,2.288,2.037,30.0,6.0,16.0,52.0,5.0,2.0,1.0,2.0,0.0,11.0,16.0,25.0,31.0,3.0,6.0,31.0,27.0,7.0,5.0,26.0,8.0,2.0,0.687,1.056,0.539,2.0,3.0,0.0,54.358,36.0,36.479,4.0,0.372,0.476,0.476,2.179,2.173,2.049
S.J,2013,S.J,2013020424,S.J,PIT,AWAY,20131205,Team Level,5on5,0.6036,0.5566,0.5733,3094.0,32.276,2.841,2.091,7.697,1.036,16.645,12.69,2.748,2.808,2.717,34.0,9.0,16.0,59.0,1.0,7.0,1.0,6.0,0.0,15.0,14.0,33.0,42.0,2.0,4.0,22.0,25.0,1.0,1.0,34.0,4.0,5.0,1.012,0.461,1.367,0.0,0.0,1.0,55.673,43.0,41.893,0.0,0.435,1.42,1.42,1.856,1.836,1.768,22.913,1.866,1.532,5.349,0.733,13.299,9.221,1.624,1.871,1.624,27.0,5.0,15.0,47.0,4.0,2.0,1.0,2.0,0.0,9.0,15.0,23.0,28.0,3.0,6.0,25.0,26.0,7.0,5.0,25.0,5.0,2.0,0.654,0.674,0.539,2.0,2.0,0.0,49.358,32.0,32.479,4.0,0.314,0.476,0.476,1.704,1.698,1.578
S.J,2013,S.J,2013020424,S.J,PIT,AWAY,20131205,Team Level,4on5,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.923,0.416,0.238,0.509,0.09,1.786,0.96,0.413,0.416,0.413,3.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.034,0.382,0.0,0.0,1.0,0.0,5.0,4.0,4.0,0.0,0.059,0.0,0.0,0.475,0.475,0.471
